allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)
g03155_00004	g03155	NA	metal-dependent hydrolase	90	1	3	1	1	1	0	0	0	0	3	metal-dependent hydrolase(3)	NA(3)	525	525	525.00
g04617_00004	g04617	NA	hypothetical protein	90	1	21	1	1	1	0	0	0	0	21	hypothetical protein(21)	NA(21)	225	225	225.00
g04083_00004	g04083	NA	ABC-type polysaccharide/polyol phosphate transport system ATPase component-like protein	90	1	773	1	1	1	0	0	0	0	773	ABC-type polysaccharide/polyol phosphate transport system ATPase component-like protein(773)	NA(773)	306	1518	1514.86
g03109_00004	g03109	NA	hypothetical protein	90	1	47	1	1	1	0	0	0	0	47	hypothetical protein(47)	NA(47)	561	561	561.00
g02584_00004	g02584	sfp	4'-phosphopantetheinyl transferase-like protein	90	1	38	1	1	1	0	0	0	0	38	4'-phosphopantetheinyl transferase-like protein(37):4'-phosphopantetheinyl transferase Sfp(1)	NA(37):sfp(1)	615	684	682.18
g03630_00004	g03630	pksM	Polyketide synthase PksM	90	1	38	1	1	1	0	0	0	0	38	Polyketide synthase PksM(35):Polyketide synthase PksR(3)	pksM(35):pksR(3)	2115	2115	2115.00
g02192_00004	g02192	NA	hypothetical protein	90	3	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	1866	1866	1866.00
g02192_00005	g02192	NA	hypothetical protein	90	3	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	528	1860	861.00
g04091_00004	g04091	lysS	asparaginyl-tRNA synthetase	90	1	777	1	1	1	0	0	0	0	777	asparaginyl-tRNA synthetase(777)	lysS(777)	420	1488	1486.63
g04846_00004	g04846	aucA	Bacteriocin aureocin A53	90	1	2	1	1	1	0	0	0	0	2	Bacteriocin aureocin A53(2)	aucA(2)	156	156	156.00
g01123_00004	g01123	NA	hypothetical protein	90	4	69	1	1	1	0	0	0	0	69	hypothetical protein(69)	NA(69)	345	492	481.35
g04335_00004	g04335	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	285	339	312.00
g02920_00004	g02920	cadX	putative cadmium efflux system accessory protein	90	2	106	1	1	1	0	0	0	0	106	putative cadmium efflux system accessory protein(106)	cadX(106)	366	366	366.00
g00560_00006	g00560	NA	Rho termination factor domain-containing protein	90	15	49	1	1	1	0	0	0	0	49	Rho termination factor domain-containing protein(49)	NA(49)	270	327	325.84
g00560_00007	g00560	NA	Rho termination factor domain-containing protein	90	15	20	1	1	1	0	0	0	0	20	Rho termination factor domain-containing protein(20)	NA(20)	327	327	327.00
g00560_00008	g00560	NA	Rho termination factor domain-containing protein	90	15	2	1	1	1	0	0	0	0	2	Rho termination factor domain-containing protein(2)	NA(2)	288	288	288.00
g04672_00004	g04672	NA	hypothetical protein	90	1	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	207	207	207.00
g04560_00004	g04560	NA	hypothetical protein	90	1	19	1	1	1	0	0	0	0	19	hypothetical protein(19)	NA(19)	243	243	243.00
g04817_00004	g04817	NA	hypothetical protein	90	1	9	1	1	1	0	0	0	0	9	hypothetical protein(9)	NA(9)	168	168	168.00
g03116_00004	g03116	NA	hypothetical protein	90	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	558	558	558.00
g02415_00006	g02415	NA	DNA integration/recombination/invertion protein	90	2	2	1	1	1	0	0	0	0	2	DNA integration/recombination/invertion protein(2)	NA(2)	567	567	567.00
g02415_00007	g02415	NA	DNA integration/recombination/invertion protein	90	2	2	1	1	1	0	0	0	0	2	DNA integration/recombination/invertion protein(2)	NA(2)	291	291	291.00
g03395_00004	g03395	NA	hypothetical protein	90	1	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	723	723	723.00
g03187_00004	g03187	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	504	504	504.00
g00379_00004	g00379	NA	hypothetical protein	90	20	100	1	1	1	0	0	0	0	100	hypothetical protein(100)	NA(100)	147	498	191.67
g00379_00005	g00379	NA	hypothetical protein	90	20	17	1	1	1	0	0	0	0	17	hypothetical protein(17)	NA(17)	183	372	253.41
g03442_00004	g03442	yodJ	Putative carboxypeptidase YodJ	90	1	4	1	1	1	0	0	0	0	4	Putative carboxypeptidase YodJ(4)	yodJ(4)	684	684	684.00
g04284_00004	g04284	NA	hypothetical protein	90	1	9	1	1	1	0	0	0	0	9	hypothetical protein(9)	NA(9)	360	360	360.00
g02239_00004	g02239	NA	hypothetical protein	90	3	25	1	1	1	0	0	0	0	25	hypothetical protein(25)	NA(25)	180	975	943.20
g01883_00004	g01883	NA	putative hydrolase	90	4	556	1	1	1	0	0	0	0	556	putative hydrolase(556)	NA(556)	579	816	815.57
g04663_00004	g04663	NA	hypothetical protein	90	1	35	1	1	1	0	0	0	0	35	hypothetical protein(35)	NA(35)	210	210	210.00
g02406_00004	g02406	NA	hypothetical protein	90	3	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	135	135	135.00
g04755_00004	g04755	NA	hypothetical protein	90	1	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	183	183	183.00
g00124_00004	g00124	yfhP	putative protein YfhP	90	1	778	1	1	1	0	0	0	0	778	putative protein YfhP(778)	yfhP(778)	948	978	977.96
g03372_00004	g03372	rbn	Ribonuclease BN	90	1	6	1	1	1	0	0	0	0	6	Ribonuclease BN(6)	rbn(6)	738	738	738.00
g04134_00004	g04134	nisP	Nisin leader peptide-processing serine protease NisP	90	1	2	1	1	1	0	0	0	0	2	Nisin leader peptide-processing serine protease NisP(2)	nisP(2)	1356	1356	1356.00
g04564_00004	g04564	NA	hypothetical protein	90	1	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	243	243	243.00
g02997_00005	g02997	NA	hypothetical protein	90	2	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	249	249	249.00
g00145_00004	g00145	serS	seryl-tRNA synthetase	90	1	778	1	1	1	0	0	0	0	778	seryl-tRNA synthetase(778)	serS(778)	1284	1287	1287.00
g02228_00007	g02228	NA	hypothetical protein	90	3	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	1008	1008	1008.00
g03013_00004	g03013	NA	hypothetical protein	90	2	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	225	225	225.00
g00154_00004	g00154	tpi	triose-phosphate isomerase	90	1	778	1	1	1	0	0	0	0	778	triose-phosphate isomerase(778)	tpi(778)	762	852	762.12
g03697_00004	g03697	NA	hypothetical protein	90	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	1650	1650	1650.00
g02038_00004	g02038	linA	Lincosamide resistance protein	90	3	8	1	1	1	0	0	0	0	8	Lincosamide resistance protein(8)	linA(8)	486	486	486.00
g02588_00006	g02588	bdbD	Disulfide bond formation protein D	90	2	2	1	1	1	0	0	0	0	2	Disulfide bond formation protein D(2)	bdbD(2)	666	666	666.00
g03981_00004	g03981	NA	tetrapyrrole (corrin/porphyrin) methylase	90	1	776	1	1	1	0	0	0	0	776	tetrapyrrole (corrin/porphyrin) methylase(776)	NA(776)	438	840	839.48
g04361_00004	g04361	NA	hypothetical protein	90	1	777	1	1	1	0	0	0	0	777	hypothetical protein(777)	NA(777)	321	321	321.00
g02725_00004	g02725	NA	hypothetical protein	90	2	9	1	1	1	0	0	0	0	9	hypothetical protein(9)	NA(9)	1068	1074	1068.67
g03554_00004	g03554	NA	hypothetical protein	90	1	33	1	1	1	0	0	0	0	33	hypothetical protein(33)	NA(33)	609	609	609.00
g00046_00004	g00046	mvaK2	phosphomevalonate kinase	90	1	778	1	1	1	0	0	0	0	778	phosphomevalonate kinase(778)	mvaK2(778)	1077	1077	1077.00
g04507_00004	g04507	NA	hypothetical protein	90	1	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	264	264	264.00
g00059_00004	g00059	sepF	cell division-like FtsZ-interacting protein	90	1	778	1	1	1	0	0	0	0	778	cell division-like FtsZ-interacting protein(778)	sepF(778)	555	564	563.98
g04882_00004	g04882	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	144	144	144.00
g04039_00004	g04039	NA	hypothetical protein	90	1	11	1	1	1	0	0	0	0	11	hypothetical protein(11)	NA(11)	768	768	768.00
g04870_00004	g04870	NA	hypothetical protein	90	1	11	1	1	1	0	0	0	0	11	hypothetical protein(11)	NA(11)	147	147	147.00
g04095_00004	g04095	NA	putative ABC transporter ATP-binding protein	90	1	14	1	1	1	0	0	0	0	14	putative ABC transporter ATP-binding protein(14)	NA(14)	666	1467	1409.79
g01612_00004	g01612	spoVG	putative septation protein spoVG	90	1	776	1	1	1	0	0	0	0	776	putative septation protein spoVG(776)	spoVG(776)	204	327	302.73
g02094_00004	g02094	NA	hypothetical protein	90	3	24	1	1	1	0	0	0	0	24	hypothetical protein(24)	NA(24)	408	408	408.00
g01980_00007	g01980	NA	hypothetical protein	90	2	5	1	1	1	0	0	0	0	5	hypothetical protein(3):Cro/CI family transcriptional regulator(2)	NA(5)	411	465	443.40
g01980_00008	g01980	NA	Cro/CI family transcriptional regulator	90	2	2	1	1	1	0	0	0	0	2	Cro/CI family transcriptional regulator(2)	NA(2)	357	561	459.00
g03001_00006	g03001	NA	hypothetical protein	90	2	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	240	240	240.00
g04940_00004	g04940	ileS	isoleucyl-tRNA synthetase	90	1	7	1	1	1	0	0	0	0	7	isoleucyl-tRNA synthetase(7)	ileS(7)	3075	3075	3075.00
g02629_00006	g02629	NA	putative XRE-family transcriptional regulator	90	2	2	1	1	1	0	0	0	0	2	putative XRE-family transcriptional regulator(2)	NA(2)	612	612	612.00
g03819_00004	g03819	NA	L-lactate permease	90	1	3	1	1	1	0	0	0	0	3	L-lactate permease(3)	NA(3)	1020	1020	1020.00
g03431_00004	g03431	slmA	Nucleoid occlusion factor SlmA	90	1	2	1	1	1	0	0	0	0	2	Nucleoid occlusion factor SlmA(2)	slmA(2)	690	690	690.00
g02910_00004	g02910	NA	hypothetical protein	90	2	33	1	1	1	0	0	0	0	33	hypothetical protein(33)	NA(33)	384	384	384.00
g02910_00005	g02910	NA	hypothetical protein	90	2	25	1	1	1	0	0	0	0	25	hypothetical protein(25)	NA(25)	378	378	378.00
g01654_00004	g01654	NA	DNA integration/recombination/invertion protein	90	4	567	1	1	1	0	0	0	0	567	DNA integration/recombination/invertion protein(567)	NA(567)	417	654	560.91
g01654_00005	g01654	NA	DNA integration/recombination/invertion protein	90	4	211	1	1	1	0	0	0	0	211	DNA integration/recombination/invertion protein(211)	NA(211)	252	561	559.54
g01798_00004	g01798	NA	hypothetical protein	90	2	238	1	1	1	0	0	0	0	238	hypothetical protein(238)	NA(238)	213	600	594.35
g04883_00004	g04883	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	144	144	144.00
g04976_00004	g04976	NA	hypothetical protein	90	1	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	660	660	660.00
g04441_00004	g04441	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	288	288	288.00
g00694_00004	g00694	NA	N-hydroxyarylamine O-acetyltransferase	90	12	136	1	1	1	0	0	0	0	136	N-hydroxyarylamine O-acetyltransferase(136)	NA(136)	234	426	363.31
g02919_00004	g02919	cadX	putative cadmium efflux system accessory protein	90	2	40	1	1	1	0	0	0	0	40	putative cadmium efflux system accessory protein(40)	cadX(40)	267	369	366.45
g00529_00004	g00529	NA	hypothetical protein	90	16	777	1	1	1	0	0	0	0	777	hypothetical protein(777)	NA(777)	174	366	364.12
g03542_00004	g03542	NA	hypothetical protein	90	1	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	618	618	618.00
g03975_00004	g03975	aadK	Aminoglycoside 6-adenylyltransferase	90	1	18	1	1	1	0	0	0	0	18	Aminoglycoside 6-adenylyltransferase(18)	aadK(18)	849	849	849.00
g00109_00004	g00109	rplJ	50S ribosomal protein L10	90	1	778	1	1	1	0	0	0	0	778	50S ribosomal protein L10(778)	rplJ(778)	501	501	501.00
g02964_00004	g02964	NA	hypothetical protein	90	2	74	1	1	1	0	0	0	0	74	hypothetical protein(74)	NA(74)	297	297	297.00
g03592_00004	g03592	NA	hypothetical mobile element-associated protein	90	1	57	1	1	1	0	0	0	0	57	hypothetical mobile element-associated protein(57)	NA(57)	579	579	579.00
g02307_00004	g02307	ymcA	putative protein YmcA	90	2	776	1	1	1	0	0	0	0	776	putative protein YmcA(776)	ymcA(776)	174	396	365.75
g04059_00004	g04059	NA	subtilase family protease	90	1	40	1	1	1	0	0	0	0	40	subtilase family protease(40)	NA(40)	753	753	753.00
g04018_00004	g04018	fabG	3-oxoacyl-ACP reductase	90	1	5	1	1	1	0	0	0	0	5	3-oxoacyl-ACP reductase(5)	fabG(5)	795	795	795.00
g01172_00004	g01172	NA	teichoic acid ABC superfamily ATP binding cassette transporter%2C membrane protein	90	7	776	1	1	1	0	0	0	0	776	teichoic acid ABC superfamily ATP binding cassette transporter%2C membrane protein(776)	NA(776)	183	837	833.30
g01915_00004	g01915	NA	hypothetical protein	90	2	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	132	345	198.75
g04464_00004	g04464	NA	hypothetical protein	90	1	8	1	1	1	0	0	0	0	8	hypothetical protein(8)	NA(8)	279	279	279.00
g01199_00004	g01199	NA	endoribonuclease L-PSP	90	7	777	1	1	1	0	0	0	0	777	endoribonuclease L-PSP(777)	NA(777)	381	381	381.00
g03114_00004	g03114	NA	hypothetical protein	90	1	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	558	558	558.00
g01976_00004	g01976	NA	pyridoxine biosynthesis amidotransferase	90	2	778	1	1	1	0	0	0	0	778	pyridoxine biosynthesis amidotransferase(778)	NA(778)	561	591	561.24
g01965_00004	g01965	NA	hypothetical protein	90	4	88	1	1	1	0	0	0	0	88	hypothetical protein(88)	NA(88)	177	177	177.00
g04759_00004	g04759	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	183	183	183.00
g04165_00004	g04165	lig	DNA ligase	90	1	4	1	1	1	0	0	0	0	4	DNA ligase(4)	lig(4)	1299	1299	1299.00
g02379_00004	g02379	NA	hypothetical protein	90	3	778	1	1	1	0	0	0	0	778	hypothetical protein(778)	NA(778)	216	219	219.00
g00158_00004	g00158	NA	membrane-associated lipid phosphatase PAP2	90	1	778	1	1	1	0	0	0	0	778	membrane-associated lipid phosphatase PAP2(778)	NA(778)	645	675	674.92
g03812_00004	g03812	NA	Alcohol dehydrogenase zinc-binding type 1	90	1	49	1	1	1	0	0	0	0	49	Alcohol dehydrogenase zinc-binding type 1(49)	NA(49)	819	1026	1021.78
g02773_00004	g02773	cas1	CRISPR-associated endonuclease Cas1	90	2	3	1	1	1	0	0	0	0	3	CRISPR-associated endonuclease Cas1(3)	cas1(3)	906	906	906.00
g02559_00004	g02559	NA	ABC transporter	90	1	33	1	1	1	0	0	0	0	33	ABC transporter(33)	NA(33)	621	735	721.18
g02373_00004	g02373	NA	hypothetical protein	90	3	49	1	1	1	0	0	0	0	49	hypothetical protein(49)	NA(49)	228	228	228.00
g03695_00004	g03695	rpoD	RNA polymerase sigma-70 factor RpoD	90	1	2	1	1	1	0	0	0	0	2	RNA polymerase sigma-70 factor RpoD(2)	rpoD(2)	1683	1683	1683.00
g04737_00004	g04737	NA	hypothetical protein	90	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	186	186	186.00
g03654_00004	g03654	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	1917	1917	1917.00
g04517_00004	g04517	NA	hypothetical protein	90	1	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	258	258	258.00
g03726_00004	g03726	macB	Macrolide export ATP-binding/permease protein MacB	90	1	2	1	1	1	0	0	0	0	2	Macrolide export ATP-binding/permease protein MacB(2)	macB(2)	1167	1167	1167.00
g04845_00004	g04845	NA	hypothetical protein	90	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	156	156	156.00
g03977_00004	g03977	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	792	846	819.00
g04392_00004	g04392	NA	putative QLRG phage DNA packaging protein	90	1	21	1	1	1	0	0	0	0	21	putative QLRG phage DNA packaging protein(21)	NA(21)	306	306	306.00
g02053_00004	g02053	slyA	transcriptional regulator SlyA	90	3	778	1	1	1	0	0	0	0	778	transcriptional regulator SlyA(778)	slyA(778)	135	471	455.61
g02836_00004	g02836	opp-1D	oligopeptide ABC superfamily ATP binding cassette transporter%2C ABC protein	90	2	6	1	1	1	0	0	0	0	6	oligopeptide ABC superfamily ATP binding cassette transporter%2C ABC protein(6)	opp-1D(6)	768	768	768.00
g02836_00005	g02836	opp-1D	oligopeptide ABC superfamily ATP binding cassette transporter%2C ABC protein	90	2	5	1	1	1	0	0	0	0	5	oligopeptide ABC superfamily ATP binding cassette transporter%2C ABC protein(5)	opp-1D(5)	768	768	768.00
g02879_00004	g02879	dhoM	putative homoserine dehydrogenase	90	2	778	1	1	1	0	0	0	0	778	putative homoserine dehydrogenase(778)	dhoM(778)	1044	1302	1278.36
g02931_00004	g02931	NA	MerR family transcriptional regulator	90	2	2	1	1	1	0	0	0	0	2	MerR family transcriptional regulator(2)	NA(2)	348	348	348.00
g03429_00004	g03429	NA	Crp family transcriptional regulator	90	1	13	1	1	1	0	0	0	0	13	Crp family transcriptional regulator(13)	NA(13)	690	690	690.00
g02696_00004	g02696	rho	putative methicillin resistance expression factor	90	2	778	1	1	1	0	0	0	0	778	putative methicillin resistance expression factor(778)	rho(778)	1077	1332	1316.60
g02668_00004	g02668	NA	hypothetical protein	90	2	10	1	1	1	0	0	0	0	10	hypothetical protein(10)	NA(10)	1905	1905	1905.00
g02311_00006	g02311	NA	hypothetical protein	90	3	15	1	1	1	0	0	0	0	15	hypothetical protein(15)	NA(15)	384	390	389.20
g01271_00004	g01271	NA	hypothetical protein	90	5	769	1	1	1	0	0	0	0	769	hypothetical protein(767):NfeD-like membrane protein(2)	NA(769)	216	477	344.10
g01271_00005	g01271	NA	hypothetical protein	90	5	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	225	309	267.00
g02527_00004	g02527	msrB	peptide methionine sulfoxide reductase MsrB	90	2	777	1	1	1	0	0	0	0	777	peptide methionine sulfoxide reductase MsrB(777)	msrB(777)	429	429	429.00
g03452_00004	g03452	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	678	678	678.00
g02468_00004	g02468	NA	hypothetical protein	90	2	778	1	1	1	0	0	0	0	778	hypothetical protein(778)	NA(778)	441	504	441.08
g04417_00004	g04417	NA	hypothetical protein	90	1	30	1	1	1	0	0	0	0	30	hypothetical protein(30)	NA(30)	297	297	297.00
g01601_00004	g01601	yojF	putative protein YojF	90	5	778	1	1	1	0	0	0	0	778	putative protein YojF(778)	yojF(778)	363	363	363.00
g04633_00004	g04633	NA	hypothetical protein	90	1	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	222	222	222.00
g02068_00004	g02068	perR	transcriptional regulator Fur family protein	90	2	772	1	1	1	0	0	0	0	772	transcriptional regulator Fur family protein(772)	perR(772)	222	447	446.55
g04598_00004	g04598	NA	hypothetical protein	90	1	4	1	1	1	0	0	0	0	4	hypothetical protein(4)	NA(4)	231	231	231.00
g03202_00004	g03202	NA	Tryptophan-rich transmembrane signalling protein	90	1	6	1	1	1	0	0	0	0	6	Tryptophan-rich transmembrane signalling protein(6)	NA(6)	495	495	495.00
g01926_00004	g01926	NA	HNH endonuclease	90	2	21	1	1	1	0	0	0	0	21	HNH endonuclease(21)	NA(21)	177	291	285.43
g02619_00004	g02619	lexA	DNA damage-inducible repressor	90	1	778	1	1	1	0	0	0	0	778	DNA damage-inducible repressor(778)	lexA(778)	588	624	623.95
g03931_00004	g03931	soj	Chromosome-partitioning ATPase Soj	90	1	2	1	1	1	0	0	0	0	2	Chromosome-partitioning ATPase Soj(2)	soj(2)	900	900	900.00
g01942_00004	g01942	NA	hypothetical protein	90	4	10	1	1	1	0	0	0	0	10	hypothetical protein(10)	NA(10)	255	255	255.00
g02707_00004	g02707	NA	hypothetical protein	90	2	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	1167	1335	1307.00
g04710_00004	g04710	tnsC	Transposon Tn7 transposition protein TnsC	90	1	4	1	1	1	0	0	0	0	4	Transposon Tn7 transposition protein TnsC(4)	tnsC(4)	195	195	195.00
g02846_00004	g02846	NA	major facilitator superfamily multidrug :cation symporter	90	2	106	1	1	1	0	0	0	0	106	major facilitator superfamily multidrug :cation symporter(105):hypothetical protein(1)	NA(106)	171	1518	1505.29
g01047_00004	g01047	NA	hypothetical protein	90	6	531	1	1	1	0	0	0	0	531	hypothetical protein(531)	NA(531)	579	912	850.66
g04032_00004	g04032	NA	subtilase family protease	90	1	14	1	1	1	0	0	0	0	14	subtilase family protease(14)	NA(14)	777	777	777.00
g01596_00004	g01596	NA	ssDNA-binding protein	90	5	24	1	1	1	0	0	0	0	24	ssDNA-binding protein(23):Single-stranded DNA-binding protein(1)	NA(24)	159	396	383.00
g03746_00004	g03746	NA	phage portal protein	90	1	21	1	1	1	0	0	0	0	21	phage portal protein(21)	NA(21)	312	1137	1097.71
g02875_00004	g02875	NA	sodium:neurotransmitter symporter family protein	90	2	2	1	1	1	0	0	0	0	2	sodium:neurotransmitter symporter family protein(1):Sodium-dependent transporter(1)	NA(2)	1332	1332	1332.00
g02284_00004	g02284	NA	hypothetical protein	90	3	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	702	756	747.00
g02284_00005	g02284	NA	hypothetical protein	90	3	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	756	756	756.00
g03884_00004	g03884	NA	hypothetical protein	90	1	2	1	1	1	0	0	0	0	2	hypothetical protein(2)	NA(2)	945	945	945.00
g04565_00004	g04565	NA	hypothetical protein	90	1	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	225	243	231.00
g01345_00004	g01345	NA	phage integrase	90	6	124	1	1	1	0	0	0	0	124	phage integrase(124)	NA(124)	261	1197	1124.27
g04121_00004	g04121	NA	hypothetical protein	90	1	5	1	1	1	0	0	0	0	5	hypothetical protein(5)	NA(5)	1380	1380	1380.00
g03722_00004	g03722	NA	hypothetical protein	90	1	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	1173	1173	1173.00
g04558_00004	g04558	lytT	LytTr DNA-binding region-containing protein	90	1	7	1	1	1	0	0	0	0	7	LytTr DNA-binding region-containing protein(7)	lytT(7)	243	243	243.00
g04749_00004	g04749	secE	preprotein translocase subunit SecE	90	1	777	1	1	1	0	0	0	0	777	preprotein translocase subunit SecE(777)	secE(777)	183	183	183.00
g02907_00006	g02907	yxeA	putative protein YxeA	90	2	3	1	1	1	0	0	0	0	3	putative protein YxeA(3)	yxeA(3)	387	387	387.00
g02907_00007	g02907	yxeA	putative protein YxeA	90	2	2	1	1	1	0	0	0	0	2	putative protein YxeA(2)	yxeA(2)	387	387	387.00
g04254_00004	g04254	NA	hypothetical protein	90	1	3	1	1	1	0	0	0	0	3	hypothetical protein(3)	NA(3)	375	375	375.00
g01760_00004	g01760	sceD	transglycosylase	90	4	778	1	1	1	0	0	0	0	778	transglycosylase(778)	sceD(778)	696	708	696.05
g00181_2_00015	g00181_2	set15	superantigen-like protein	90	5	5	1	1	1	0	0	0	0	5	superantigen-like protein(5)	set15(5)	702	702	702.00
g00181_2_00017	g00181_2	set15	superantigen-like protein	90	5	3	1	1	1	0	0	0	0	3	superantigen-like protein(3)	set15(3)	732	732	732.00
g00181_2_00018	g00181_2	set10	superantigen-like protein 5	90	5	2	1	1	1	0	0	0	0	2	superantigen-like protein 5(2)	set10(2)	732	732	732.00
g03826_00004	g03826	NA	D-isomer specific 2-hydroxyacid dehydrogenase family protein	90	1	778	1	1	1	1	0	1	0	778	D-isomer specific 2-hydroxyacid dehydrogenase family protein(779)	NA(779)	426	1011	1009.41
g02747_1_00008	g02747_1	ldh2	L-lactate dehydrogenase 2	90	1	778	1.00	1	2	0	1	0	1	779	L-lactate dehydrogenase 2(779)	ldh2(779)	960	963	960.02
g01873_00004	g01873	NA	oligopeptide ABC superfamily ATP binding cassette transporter%2C membrane protein	90	2	682	1.00	1	2	7	2	7	2	684	oligopeptide ABC superfamily ATP binding cassette transporter%2C membrane protein(691)	NA(691)	186	882	871.14
